user_id,date,exercise_name,exercise_type,duration_minutes,calories_burned,timestamp
user_0001,2025-09-27,Bench Press,strength,62,415,2025-09-27T20:09:38.232306
user_0001,2025-10-01,Squats,strength,49,412,2025-10-01T09:30:38.232306
user_0001,2025-10-02,Weight Lifting,strength,46,234,2025-10-02T19:37:38.232306
user_0001,2025-10-04,Stretching,flexibility,65,217,2025-10-04T17:02:38.232306
user_0001,2025-10-04,Volleyball,sports,36,489,2025-10-04T08:36:38.232306
user_0001,2025-10-07,Volleyball,sports,45,627,2025-10-07T06:12:38.232306
user_0001,2025-10-09,Volleyball,sports,33,313,2025-10-09T19:11:38.232306
user_0001,2025-10-10,Pilates,flexibility,45,116,2025-10-10T22:34:38.232306
user_0001,2025-10-11,Swimming,cardio,69,556,2025-10-11T22:41:38.232306
user_0001,2025-10-12,Soccer,sports,41,390,2025-10-12T06:11:38.232306
user_0001,2025-10-13,Weight Lifting,strength,38,204,2025-10-13T07:18:38.232306
user_0001,2025-10-14,Morning Run,cardio,24,132,2025-10-14T20:16:38.232306
user_0001,2025-10-15,Elliptical,cardio,54,201,2025-10-15T13:20:38.232306
user_0001,2025-10-16,Tennis,sports,79,1091,2025-10-16T15:02:38.232306
user_0001,2025-10-16,Badminton,sports,31,373,2025-10-16T10:43:38.232306
user_0001,2025-10-18,Tai Chi,flexibility,41,118,2025-10-18T19:05:38.232306
user_0001,2025-10-20,Soccer,sports,25,257,2025-10-20T20:04:38.232306
user_0001,2025-10-20,Walking,cardio,45,553,2025-10-20T14:09:38.232306
user_0001,2025-10-21,Tennis,sports,54,284,2025-10-21T12:41:38.232306
user_0001,2025-10-22,Deadlifts,strength,42,254,2025-10-22T22:45:38.232306
user_0001,2025-10-27,Yoga,flexibility,24,80,2025-10-27T09:00:38.232306
user_0001,2025-10-27,Push-ups,strength,35,185,2025-10-27T22:32:38.232306
user_0001,2025-10-28,Elliptical,cardio,41,164,2025-10-28T19:04:38.232306
user_0001,2025-11-01,Walking,cardio,19,210,2025-11-01T15:45:38.232306
user_0001,2025-11-02,Push-ups,strength,33,152,2025-11-02T11:04:38.232306
user_0001,2025-11-03,Cycling,cardio,57,428,2025-11-03T15:39:38.232306
user_0001,2025-11-05,Cycling,cardio,54,178,2025-11-05T21:18:38.232306
user_0001,2025-11-05,Tennis,sports,62,392,2025-11-05T11:17:38.232306
user_0001,2025-11-06,Basketball,sports,38,321,2025-11-06T12:59:38.232306
user_0002,2025-08-09,Yoga,flexibility,38,119,2025-08-09T17:40:38.232306
user_0002,2025-08-09,Tennis,sports,56,359,2025-08-09T16:28:38.232306
user_0002,2025-08-10,Push-ups,strength,33,290,2025-08-10T22:19:38.232306
user_0002,2025-08-11,Yoga,flexibility,62,160,2025-08-11T17:13:38.232306
user_0002,2025-08-13,Deadlifts,strength,50,193,2025-08-13T13:29:38.232306
user_0002,2025-08-14,Tennis,sports,49,424,2025-08-14T07:45:38.232306
user_0002,2025-08-15,Tai Chi,flexibility,43,117,2025-08-15T07:23:38.232306
user_0002,2025-08-15,Weight Lifting,strength,40,328,2025-08-15T16:12:38.232306
user_0002,2025-08-17,Tai Chi,flexibility,51,137,2025-08-17T06:56:38.232306
user_0002,2025-08-18,Bench Press,strength,13,63,2025-08-18T06:57:38.232306
user_0002,2025-08-19,Badminton,sports,57,652,2025-08-19T18:56:38.232306
user_0002,2025-08-20,Volleyball,sports,30,425,2025-08-20T10:31:38.232306
user_0002,2025-08-21,Tai Chi,flexibility,37,110,2025-08-21T06:12:38.232306
user_0002,2025-08-22,Morning Run,cardio,36,242,2025-08-22T14:37:38.232306
user_0002,2025-08-24,Yoga,flexibility,46,100,2025-08-24T22:03:38.232306
user_0002,2025-08-25,Stretching,flexibility,21,50,2025-08-25T17:41:38.232306
user_0002,2025-08-26,Yoga,flexibility,34,123,2025-08-26T21:36:38.232306
user_0002,2025-08-28,Foam Rolling,flexibility,53,146,2025-08-28T07:27:38.232306
user_0002,2025-08-29,Deadlifts,strength,33,204,2025-08-29T08:20:38.232306
user_0002,2025-08-30,Volleyball,sports,26,201,2025-08-30T15:51:38.232306
user_0002,2025-08-30,Bench Press,strength,35,163,2025-08-30T15:50:38.232306
user_0002,2025-08-31,Walking,cardio,66,691,2025-08-31T10:30:38.232306
user_0002,2025-09-01,Basketball,sports,35,354,2025-09-01T12:34:38.232306
user_0002,2025-09-01,Morning Run,cardio,38,365,2025-09-01T08:07:38.232306
user_0002,2025-09-02,Volleyball,sports,40,427,2025-09-02T14:42:38.232306
user_0002,2025-09-02,Swimming,cardio,46,436,2025-09-02T21:37:38.232306
user_0002,2025-09-03,Walking,cardio,30,224,2025-09-03T13:58:38.232306
user_0002,2025-09-06,Squats,strength,58,307,2025-09-06T06:37:38.232306
user_0002,2025-09-06,Elliptical,cardio,34,126,2025-09-06T06:21:38.232306
user_0002,2025-09-07,Stretching,flexibility,77,217,2025-09-07T08:44:38.232306
user_0002,2025-09-08,Elliptical,cardio,50,521,2025-09-08T12:04:38.232306
user_0002,2025-09-08,Soccer,sports,47,383,2025-09-08T11:18:38.232306
user_0002,2025-09-12,Walking,cardio,42,431,2025-09-12T08:49:38.232306
user_0002,2025-09-13,Swimming,cardio,55,534,2025-09-13T08:34:38.232306
user_0002,2025-09-14,Tai Chi,flexibility,65,236,2025-09-14T19:57:38.232306
user_0002,2025-09-15,Foam Rolling,flexibility,73,217,2025-09-15T22:50:38.232306
user_0002,2025-09-16,Weight Lifting,strength,64,461,2025-09-16T06:51:38.232306
user_0002,2025-09-17,Tai Chi,flexibility,50,106,2025-09-17T09:46:38.232306
user_0002,2025-09-18,Soccer,sports,48,191,2025-09-18T16:34:38.232306
user_0002,2025-09-19,Volleyball,sports,22,323,2025-09-19T16:14:38.232306
user_0002,2025-09-20,Yoga,flexibility,65,193,2025-09-20T09:01:38.232306
user_0002,2025-09-21,Soccer,sports,46,361,2025-09-21T17:24:38.232306
user_0002,2025-09-22,Push-ups,strength,37,177,2025-09-22T15:46:38.232306
user_0002,2025-09-22,Stretching,flexibility,42,131,2025-09-22T15:45:38.232306
user_0002,2025-09-23,Swimming,cardio,26,284,2025-09-23T20:21:38.232306
user_0002,2025-09-25,Foam Rolling,flexibility,19,69,2025-09-25T06:04:38.232306
user_0002,2025-09-25,Badminton,sports,46,375,2025-09-25T18:15:38.232306
user_0002,2025-09-26,Badminton,sports,50,661,2025-09-26T06:33:38.232306
user_0002,2025-09-27,Tai Chi,flexibility,65,192,2025-09-27T19:50:38.232306
user_0002,2025-09-29,Deadlifts,strength,47,276,2025-09-29T17:09:38.232306
user_0002,2025-09-30,Deadlifts,strength,40,171,2025-09-30T20:44:38.232306
user_0002,2025-10-01,Pilates,flexibility,42,124,2025-10-01T15:24:38.232306
user_0002,2025-10-01,Walking,cardio,10,57,2025-10-01T15:59:38.232306
user_0002,2025-10-02,Yoga,flexibility,49,116,2025-10-02T21:54:38.232306
user_0002,2025-10-03,Push-ups,strength,73,455,2025-10-03T19:43:38.232306
user_0002,2025-10-03,Morning Run,cardio,33,220,2025-10-03T17:15:38.232306
user_0002,2025-10-05,Deadlifts,strength,60,512,2025-10-05T07:14:38.232306
user_0002,2025-10-07,Pilates,flexibility,39,128,2025-10-07T06:38:38.232306
user_0002,2025-10-08,Push-ups,strength,35,204,2025-10-08T17:40:38.232306
user_0002,2025-10-09,Badminton,sports,34,572,2025-10-09T11:16:38.232306
user_0002,2025-10-10,Weight Lifting,strength,51,277,2025-10-10T16:50:38.232306
user_0002,2025-10-11,Volleyball,sports,47,493,2025-10-11T22:49:38.232306
user_0002,2025-10-12,Tai Chi,flexibility,43,139,2025-10-12T20:11:38.232306
user_0002,2025-10-15,Morning Run,cardio,33,286,2025-10-15T19:53:38.232306
user_0002,2025-10-15,Squats,strength,19,115,2025-10-15T17:58:38.232306
user_0002,2025-10-16,Stretching,flexibility,50,137,2025-10-16T16:09:38.232306
user_0002,2025-10-17,Elliptical,cardio,36,286,2025-10-17T06:14:38.232306
user_0002,2025-10-18,Tai Chi,flexibility,59,200,2025-10-18T17:58:38.232306
user_0002,2025-10-19,Bench Press,strength,48,311,2025-10-19T11:39:38.232306
user_0002,2025-10-19,Pilates,flexibility,44,137,2025-10-19T17:10:38.232306
user_0002,2025-10-20,Basketball,sports,17,225,2025-10-20T10:55:38.232306
user_0002,2025-10-21,Pilates,flexibility,75,211,2025-10-21T21:25:38.232306
user_0002,2025-10-23,Tai Chi,flexibility,57,131,2025-10-23T14:34:38.232306
user_0002,2025-10-24,Tai Chi,flexibility,42,143,2025-10-24T19:47:38.232306
user_0002,2025-10-25,Bench Press,strength,20,116,2025-10-25T10:40:38.232306
user_0002,2025-10-26,Badminton,sports,63,637,2025-10-26T12:13:38.232306
user_0002,2025-10-26,Volleyball,sports,63,509,2025-10-26T14:53:38.232306
user_0002,2025-10-27,Badminton,sports,38,78,2025-10-27T14:11:38.232306
user_0002,2025-10-28,Elliptical,cardio,42,256,2025-10-28T11:26:38.232306
user_0002,2025-10-30,Deadlifts,strength,52,219,2025-10-30T08:16:38.232306
user_0002,2025-11-03,Bench Press,strength,54,280,2025-11-03T06:33:38.232306
user_0002,2025-11-05,Swimming,cardio,25,96,2025-11-05T20:23:38.232306
user_0002,2025-11-05,Foam Rolling,flexibility,50,171,2025-11-05T14:20:38.232306
user_0002,2025-11-06,Morning Run,cardio,21,287,2025-11-06T18:46:38.232306
user_0003,2025-08-10,Stretching,flexibility,23,68,2025-08-10T19:17:38.232306
user_0003,2025-08-12,Weight Lifting,strength,35,279,2025-08-12T12:06:38.232306
user_0003,2025-08-13,Tennis,sports,49,544,2025-08-13T17:14:38.232306
user_0003,2025-08-14,Tennis,sports,44,564,2025-08-14T12:47:38.232306
user_0003,2025-08-17,Push-ups,strength,52,295,2025-08-17T07:39:38.232306
user_0003,2025-08-18,Badminton,sports,75,699,2025-08-18T11:52:38.232306
user_0003,2025-08-20,Push-ups,strength,52,249,2025-08-20T18:08:38.232306
user_0003,2025-08-20,Squats,strength,20,116,2025-08-20T15:40:38.232306
user_0003,2025-08-21,Pilates,flexibility,49,138,2025-08-21T16:56:38.232306
user_0003,2025-08-22,Weight Lifting,strength,53,225,2025-08-22T14:11:38.232306
user_0003,2025-08-23,Bench Press,strength,17,88,2025-08-23T07:21:38.232306
user_0003,2025-08-24,Basketball,sports,37,482,2025-08-24T21:11:38.232306
user_0003,2025-08-25,Foam Rolling,flexibility,53,141,2025-08-25T16:50:38.232306
user_0003,2025-08-26,Squats,strength,66,502,2025-08-26T16:21:38.232306
user_0003,2025-08-27,Volleyball,sports,46,299,2025-08-27T20:30:38.232306
user_0003,2025-08-28,Foam Rolling,flexibility,49,130,2025-08-28T17:25:38.232306
user_0003,2025-08-29,Stretching,flexibility,37,70,2025-08-29T16:48:38.232306
user_0003,2025-08-29,Push-ups,strength,49,349,2025-08-29T15:27:38.232306
user_0003,2025-08-31,Yoga,flexibility,41,146,2025-08-31T16:29:38.232306
user_0003,2025-09-01,Stretching,flexibility,45,89,2025-09-01T11:46:38.232306
user_0003,2025-09-04,Volleyball,sports,28,346,2025-09-04T13:54:38.232306
user_0003,2025-09-05,Tai Chi,flexibility,56,196,2025-09-05T13:35:38.232306
user_0003,2025-09-07,Tai Chi,flexibility,42,133,2025-09-07T09:54:38.232306
user_0003,2025-09-08,Squats,strength,57,298,2025-09-08T15:08:38.232306
user_0003,2025-09-09,Squats,strength,50,245,2025-09-09T17:43:38.232306
user_0003,2025-09-10,Squats,strength,27,181,2025-09-10T18:58:38.232306
user_0003,2025-09-11,Elliptical,cardio,38,279,2025-09-11T07:46:38.232306
user_0003,2025-09-12,Badminton,sports,60,519,2025-09-12T09:44:38.232306
user_0003,2025-09-13,Elliptical,cardio,34,260,2025-09-13T08:15:38.232306
user_0003,2025-09-14,Swimming,cardio,10,51,2025-09-14T10:16:38.232306
user_0003,2025-09-14,Squats,strength,47,270,2025-09-14T18:30:38.232306
user_0003,2025-09-16,Soccer,sports,48,127,2025-09-16T13:52:38.232306
user_0003,2025-09-17,Basketball,sports,31,178,2025-09-17T20:40:38.232306
user_0003,2025-09-17,Push-ups,strength,50,216,2025-09-17T18:56:38.232306
user_0003,2025-09-18,Deadlifts,strength,33,186,2025-09-18T16:12:38.232306
user_0003,2025-09-18,Push-ups,strength,55,293,2025-09-18T11:56:38.232306
user_0003,2025-09-19,Walking,cardio,37,269,2025-09-19T22:18:38.232306
user_0003,2025-09-20,Yoga,flexibility,56,190,2025-09-20T14:13:38.232306
user_0003,2025-09-21,Push-ups,strength,77,408,2025-09-21T13:03:38.232306
user_0003,2025-09-23,Weight Lifting,strength,40,218,2025-09-23T14:40:38.232306
user_0003,2025-09-24,Cycling,cardio,21,181,2025-09-24T11:04:38.232306
user_0003,2025-09-26,Bench Press,strength,24,169,2025-09-26T22:48:38.232306
user_0003,2025-09-28,Stretching,flexibility,32,113,2025-09-28T18:32:38.232306
user_0003,2025-09-28,Weight Lifting,strength,54,359,2025-09-28T18:50:38.232306
user_0003,2025-09-30,Cycling,cardio,45,444,2025-09-30T10:01:38.232306
user_0003,2025-10-01,Elliptical,cardio,51,263,2025-10-01T08:26:38.232306
user_0003,2025-10-02,Cycling,cardio,63,308,2025-10-02T19:25:38.232306
user_0003,2025-10-03,Volleyball,sports,20,283,2025-10-03T15:57:38.232306
user_0003,2025-10-03,Foam Rolling,flexibility,55,104,2025-10-03T06:26:38.232306
user_0003,2025-10-06,Morning Run,cardio,55,354,2025-10-06T16:44:38.232306
user_0003,2025-10-06,Push-ups,strength,68,408,2025-10-06T09:23:38.232306
user_0003,2025-10-08,Cycling,cardio,31,233,2025-10-08T21:49:38.232306
user_0003,2025-10-09,Deadlifts,strength,36,236,2025-10-09T22:19:38.232306
user_0003,2025-10-11,Volleyball,sports,54,615,2025-10-11T16:21:38.232306
user_0003,2025-10-12,Volleyball,sports,55,405,2025-10-12T11:04:38.232306
user_0003,2025-10-13,Yoga,flexibility,40,101,2025-10-13T21:36:38.232306
user_0003,2025-10-16,Badminton,sports,25,146,2025-10-16T16:15:38.232306
user_0003,2025-10-16,Pilates,flexibility,24,62,2025-10-16T11:32:38.232306
user_0003,2025-10-23,Foam Rolling,flexibility,44,164,2025-10-23T13:27:38.232306
user_0003,2025-10-26,Push-ups,strength,55,301,2025-10-26T16:36:38.232306
user_0003,2025-10-26,Swimming,cardio,78,566,2025-10-26T21:16:38.232306
user_0003,2025-10-27,Badminton,sports,16,193,2025-10-27T10:26:38.232306
user_0003,2025-10-29,Elliptical,cardio,15,151,2025-10-29T11:36:38.232306
user_0003,2025-10-30,Cycling,cardio,45,279,2025-10-30T09:01:38.232306
user_0003,2025-10-31,Swimming,cardio,59,476,2025-10-31T11:04:38.232306
user_0003,2025-11-02,Badminton,sports,46,478,2025-11-02T12:04:38.232306
user_0003,2025-11-02,Swimming,cardio,31,234,2025-11-02T16:26:38.232306
user_0003,2025-11-05,Squats,strength,57,291,2025-11-05T16:37:38.232306
user_0003,2025-11-06,Volleyball,sports,47,388,2025-11-06T20:33:38.232306
user_0004,2025-08-09,Tennis,sports,52,398,2025-08-09T13:46:38.232306
user_0004,2025-08-12,Badminton,sports,10,116,2025-08-12T13:36:38.232306
user_0004,2025-08-12,Squats,strength,38,206,2025-08-12T12:21:38.232306
user_0004,2025-08-13,Yoga,flexibility,53,152,2025-08-13T22:09:38.232306
user_0004,2025-08-15,Push-ups,strength,32,169,2025-08-15T14:18:38.232306
user_0004,2025-08-17,Cycling,cardio,22,156,2025-08-17T18:16:38.232306
user_0004,2025-08-23,Tai Chi,flexibility,59,167,2025-08-23T09:23:38.232306
user_0004,2025-08-29,Deadlifts,strength,75,393,2025-08-29T07:40:38.232306
user_0004,2025-08-30,Push-ups,strength,49,252,2025-08-30T13:09:38.232306
user_0004,2025-09-02,Soccer,sports,71,667,2025-09-02T16:22:38.232306
user_0004,2025-09-03,Bench Press,strength,25,242,2025-09-03T10:25:38.232306
user_0004,2025-09-03,Walking,cardio,28,182,2025-09-03T21:53:38.232306
user_0004,2025-09-04,Tai Chi,flexibility,16,54,2025-09-04T14:16:38.232306
user_0004,2025-09-05,Soccer,sports,51,568,2025-09-05T19:31:38.232306
user_0004,2025-09-06,Elliptical,cardio,46,390,2025-09-06T17:44:38.232306
user_0004,2025-09-07,Elliptical,cardio,73,566,2025-09-07T09:51:38.232306
user_0004,2025-09-07,Volleyball,sports,46,238,2025-09-07T06:44:38.232306
user_0004,2025-09-08,Volleyball,sports,45,50,2025-09-08T16:12:38.232306
user_0004,2025-09-10,Foam Rolling,flexibility,54,128,2025-09-10T10:21:38.232306
user_0004,2025-09-11,Tai Chi,flexibility,78,268,2025-09-11T16:54:38.232306
user_0004,2025-09-12,Pilates,flexibility,49,106,2025-09-12T08:07:38.232306
user_0004,2025-09-13,Bench Press,strength,42,336,2025-09-13T16:09:38.232306
user_0004,2025-09-14,Basketball,sports,65,392,2025-09-14T13:59:38.232306
user_0004,2025-09-15,Basketball,sports,35,484,2025-09-15T10:19:38.232306
user_0004,2025-09-16,Deadlifts,strength,67,360,2025-09-16T09:27:38.232306
user_0004,2025-09-16,Foam Rolling,flexibility,49,159,2025-09-16T08:46:38.232306
user_0004,2025-09-18,Tennis,sports,45,416,2025-09-18T08:21:38.232306
user_0004,2025-09-20,Squats,strength,37,219,2025-09-20T20:12:38.232306
user_0004,2025-09-20,Morning Run,cardio,46,203,2025-09-20T16:58:38.232306
user_0004,2025-09-21,Pilates,flexibility,43,140,2025-09-21T10:38:38.232306
user_0004,2025-09-21,Cycling,cardio,37,322,2025-09-21T08:17:38.232306
user_0004,2025-09-24,Deadlifts,strength,58,367,2025-09-24T17:37:38.232306
user_0004,2025-09-29,Deadlifts,strength,69,233,2025-09-29T20:42:38.232306
user_0004,2025-09-29,Bench Press,strength,76,327,2025-09-29T10:32:38.232306
user_0004,2025-09-30,Volleyball,sports,27,277,2025-09-30T07:45:38.232306
user_0004,2025-10-02,Yoga,flexibility,31,58,2025-10-02T22:52:38.232306
user_0004,2025-10-04,Squats,strength,56,538,2025-10-04T11:23:38.232306
user_0004,2025-10-06,Push-ups,strength,76,688,2025-10-06T09:33:38.232306
user_0004,2025-10-07,Squats,strength,43,395,2025-10-07T14:57:38.232306
user_0004,2025-10-08,Basketball,sports,81,1102,2025-10-08T22:23:38.232306
user_0004,2025-10-10,Yoga,flexibility,76,287,2025-10-10T22:26:38.232306
user_0004,2025-10-13,Elliptical,cardio,25,202,2025-10-13T19:58:38.232306
user_0004,2025-10-22,Squats,strength,20,118,2025-10-22T10:02:38.232306
user_0004,2025-10-22,Elliptical,cardio,60,322,2025-10-22T18:06:38.232306
user_0004,2025-10-23,Deadlifts,strength,49,381,2025-10-23T14:29:38.232306
user_0004,2025-10-26,Squats,strength,50,342,2025-10-26T20:47:38.232306
user_0004,2025-10-27,Volleyball,sports,58,547,2025-10-27T06:45:38.232306
user_0004,2025-10-30,Tai Chi,flexibility,85,189,2025-10-30T21:14:38.232306
user_0004,2025-11-01,Tai Chi,flexibility,49,150,2025-11-01T16:32:38.232306
